Date,Open,High,Low,Close,Volume
4/19/2012 16:56:00,63007,63274,62478,62618,248453696
4/20/2012 16:56:00,62620,63369,62430,62494,242572096
4/23/2012 16:56:00,62494,62494,60897,61539,273426304
4/24/2012 16:56:00,61536,62000,61380,61971,257777408
4/25/2012 16:56:00,61988,62440,61327,61750,355315104
4/26/2012 16:56:00,61750,62282,61032,62198,331030912
4/27/2012 16:56:00,62202,62486,61666,61691,271187296
5/2/2012 16:56:00,61691,61900,61230,61820,208433408
5/3/2012 16:56:00,62426,62782,61731,62104,329740896
5/4/2012 16:56:00,62103,62166,60438,60820,527861888
5/7/2012 16:56:00,60801,61299,60391,61220,355231808
5/8/2012 16:56:00,61217,61217,59871,60365,330690912
5/9/2012 16:56:00,60345,60345,59198,59786,349808288
5/10/2012 16:56:00,59795,60751,59636,59702,286644288
5/14/2012 16:56:00,59443,59443,57538,57539,334718304
5/15/2012 16:56:00,57539,58024,56144,56237,449467200
5/16/2012 16:56:00,56245,57693,55415,55887,463119904
5/17/2012 16:56:00,55886,56295,54038,54038,406261184
5/18/2012 16:56:00,54032,54913,53856,54513,459816896
5/21/2012 16:56:00,54515,56678,54515,56590,386704608
5/22/2012 16:56:00,56586,56586,54886,55038,396711488
5/23/2012 16:56:00,55038,55051,53028,54619,475447808
5/24/2012 16:56:00,54619,54819,53176,54063,430782400
5/25/2012 16:56:00,54061,54970,53846,54463,318095488
5/28/2012 16:56:00,54466,55608,54466,55212,201232992
5/29/2012 16:56:00,55213,55763,54554,54633,328686912
5/30/2012 16:56:00,54632,54632,53382,53797,357652512
6/1/2012 16:56:00,54488,54488,53086,53402,321085888
6/4/2012 16:56:00,53407,53959,53367,53416,253160496
6/5/2012 16:56:00,53413,53917,52481,52481,274011104
6/6/2012 16:56:00,52486,54194,52486,54156,383932992
6/8/2012 16:56:00,54149,54432,53684,54429,282387296
6/11/2012 16:56:00,54434,55400,53904,54001,293906688
6/12/2012 16:56:00,54001,55049,53906,55049,408555392
6/13/2012 16:56:00,55041,55988,54523,55650,455151296
6/14/2012 16:56:00,55641,55768,54952,55351,358638016
6/15/2012 16:56:00,55349,56104,55202,56104,419176992
6/18/2012 16:56:00,56066,56578,55486,56195,315580000
6/19/2012 16:56:00,56210,57567,56210,57195,388668000
6/20/2012 16:56:00,57196,57611,56528,57166,341045600
6/21/2012 16:56:00,57162,57218,55505,55505,281415904
6/22/2012 16:56:00,55518,56019,55083,55439,265572304
6/25/2012 16:56:00,55405,55405,53694,53805,229790592
6/26/2012 16:56:00,53805,54193,53397,53836,290743616
6/27/2012 16:56:00,53837,54005,53083,53108,400606208
6/28/2012 16:56:00,53106,53305,52271,52652,371785504
6/29/2012 16:56:00,52656,54354,52656,54354,395249792
7/2/2012 16:56:00,54355,54753,53960,54692,304124800
7/3/2012 16:56:00,54703,56228,54703,55780,425454400
7/5/2012 16:56:00,56083,56943,55828,56379,330352704
7/6/2012 16:56:00,56376,56376,54967,55394,283427488
7/10/2012 16:56:00,55392,55588,53667,53705,368876512
7/11/2012 16:56:00,53708,54135,53232,53569,313764192
7/12/2012 16:56:00,53563,53615,52489,53420,323051808
7/13/2012 16:56:00,53421,54427,53420,54330,294071616
7/16/2012 16:56:00,54315,54418,53215,53401,303662208
7/17/2012 16:56:00,53402,54037,53118,53909,270115904
7/18/2012 16:56:00,53908,54587,53551,54583,247502704
7/19/2012 16:56:00,54587,55490,54587,55346,309801216
7/20/2012 16:56:00,55337,55337,54137,54194,308751392
7/23/2012 16:56:00,54183,54183,52212,53033,310569504
7/24/2012 16:56:00,53037,53416,52399,52638,297242400
7/25/2012 16:56:00,52658,53232,52345,52607,239880192
7/26/2012 16:56:00,52638,54126,52638,54002,333241504
7/27/2012 16:56:00,54024,57046,54024,56553,503386688
7/30/2012 16:56:00,56550,57240,56089,57240,317134688
7/31/2012 16:56:00,57242,57465,56097,56097,348436288
8/1/2012 16:56:00,56091,56735,55424,56291,310214784
8/2/2012 16:56:00,56288,56288,55239,55520,304496384
8/3/2012 16:56:00,55523,57399,55523,57255,381249984
8/6/2012 16:56:00,57255,58995,56893,58344,384563296
8/7/2012 16:56:00,58342,59316,57678,57725,375167008
8/8/2012 16:56:00,57723,58963,57603,58950,347856896
8/10/2012 16:56:00,58949,59201,58115,58797,304117408
8/13/2012 16:56:00,59280,59543,58600,59122,274786304
8/14/2012 16:56:00,59122.74,59155.21,57903.99,58082.92,0
8/15/2012 16:56:00,58082.92,59155.21,57630.11,58189.28,0
8/16/2012 16:56:00,58190.19,59543.61,57630.11,59445.79,0
8/17/2012 16:56:00,59443.15,59822.4,57630.11,59082.37,0
8/20/2012 16:56:00,59082.88,59822.4,57630.11,59283.09,0
8/21/2012 16:56:00,59297.6,60208.85,57630.11,58917.73,0
8/22/2012 16:56:00,58917.73,60208.85,57630.11,59380.76,0
8/23/2012 16:56:00,59381.56,60208.85,57630.11,58511.55,0
8/24/2012 16:56:00,58510.69,60208.85,57630.11,58425.76,0
8/27/2012 16:56:00,58424.36,60208.85,57630.11,58111.46,0
8/28/2012 16:56:00,58108.86,60208.85,57630.11,58406.4,0
8/29/2012 16:56:00,58413.68,60208.85,57060.95,57369.19,0
8/30/2012 16:56:00,57365.86,60208.85,56900.85,57256.43,0
8/31/2012 16:56:00,57257.43,60208.85,56719.36,57061.45,0
9/3/2012 16:56:00,57065.06,60208.85,56719.36,57281.45,0
9/5/2012 16:56:00,56236.32,60208.85,56463.66,56863.91,0
9/6/2012 16:56:00,56868.2,58328.33,56876.16,58321.24,0
9/10/2012 16:56:00,58324.63,59420.96,58324.63,58404.1,0
9/11/2012 16:56:00,58404.68,59514.81,58404.08,59422.55,0
9/12/2012 16:56:00,59428.91,60135.78,59205.35,59921.8,0
9/13/2012 16:56:00,59920.71,62116.61,59631.25,61958.12,0
9/14/2012 16:56:00,61954.87,63428.28,61823.43,62105.47,0
9/17/2012 16:56:00,62105.75,62691.86,61551.85,61805.98,0
9/18/2012 16:56:00,61805.75,62131.76,61446.85,61804.33,0
9/19/2012 16:56:00,61806.12,62514.28,61518.9,61651.83,0
9/20/2012 16:56:00,61651.83,61908.39,60960.61,61687.97,0
9/21/2012 16:56:00,61694.81,62223.38,61300.05,61320.07,0
9/24/2012 16:56:00,61319.09,61931.64,61075.11,61909.99,0
9/25/2012 16:56:00,61913.2,61947.23,60357.18,60501.1,0
9/26/2012 16:56:00,60506.24,60506.24,59724.75,60478.05,0
9/27/2012 16:56:00,60482.86,60888.83,59876.33,60239.79,0
9/28/2012 16:56:00,60239.79,60239.79,58864.37,59175.86,0
10/1/2012 16:56:00,59195.29,60215.51,59195.29,59570.8,0
10/2/2012 16:56:00,59584.7,60090.61,59027.58,59222.08,0
10/3/2012 16:56:00,59277.74,59483.26,58541.87,58627.33,0
10/4/2012 16:56:00,58616.32,59002.07,58104.97,58458,0
10/5/2012 16:56:00,58460.25,59440.58,58414.42,58571.59,0
10/8/2012 16:56:00,58571.42,59317.85,58169.6,59317.15,0
10/9/2012 16:56:00,59319.85,59696.58,58615.57,58939.46,0
10/10/2012 16:56:00,58944.13,59319.88,58340.53,58456.28,0
10/11/2012 16:56:00,58462.74,59359.63,58462.74,59161.72,0
10/15/2012 16:56:00,59183.75,59757.71,58789.83,59601.71,0
10/16/2012 16:56:00,59606.91,60411.52,59484.16,59743.87,0
10/17/2012 16:56:00,59742.4,60397.85,59682.88,60087.29,0
10/18/2012 16:56:00,60087.38,60087.38,59321.52,59733.9,0
10/19/2012 16:56:00,59695.09,59846.13,58782.08,58922.04,0
10/22/2012 16:56:00,58922.04,59204.62,58540.97,58700.3,0
10/23/2012 16:56:00,58652.79,58652.79,57387.79,57690.24,0
10/24/2012 16:56:00,57685.63,57985.95,57158.65,57160.74,0
10/25/2012 16:56:00,57174.26,58273.55,57172.52,57836.78,0
10/26/2012 16:56:00,57833.44,57833.44,57060.99,57276.81,0
10/29/2012 16:56:00,57276.81,57276.81,56580.85,57176.58,0
10/30/2012 16:56:00,57178.08,57763.82,57178.08,57683.76,0
10/31/2012 16:56:00,57682.24,57935.41,56929.03,57068.18,0
11/1/2012 16:56:00,57078.88,58382.68,56959.94,58382.68,0
11/5/2012 16:56:00,58241.44,58299.03,57550.95,58209.76,0
11/6/2012 16:56:00,58220.49,59560.83,58173.63,59458.59,0
11/7/2012 16:56:00,59368.38,59370.13,58274.14,58517.35,0
11/8/2012 16:56:00,58522.69,59007.92,57420.19,57524.45,0
11/9/2012 16:56:00,57511.9,58108.93,56861.95,57357.71,0
11/12/2012 16:56:00,57361.43,57712.2,56987.62,57064.31,0
11/13/2012 16:56:00,57048.98,57529.42,56593.18,57486.07,0
11/14/2012 16:56:00,56279.36,56279.36,56279.36,56279.36,0
11/15/2012 16:56:00,57472,57472,56038,56279,360617504
11/16/2012 16:56:00,56276.66,56276.66,55125.56,55402.33,0
11/19/2012 16:56:00,55393.13,56666.23,55393.13,56450.86,0
11/21/2012 16:56:00,56453.44,56789.16,55946.1,56242.12,0
11/22/2012 16:56:00,56244.63,56642.79,56242.49,56436.97,0
11/23/2012 16:56:00,56443.75,57574.03,56247.86,57574.03,0
11/26/2012 16:56:00,57572.19,57572.19,56501.67,56737.1,0
11/27/2012 16:56:00,56737.1,57419.83,56248.09,56248.09,0
11/28/2012 16:56:00,56205.84,56590.93,55685.72,56539.4,0
11/29/2012 16:56:00,56562.17,57852.53,56562.17,57852.53,0
11/30/2012 16:56:00,57844.15,58030.54,56704.1,57474.57,0
12/3/2012 16:56:00,57483.26,58332.48,57482.4,58202.35,0
12/4/2012 16:56:00,58211.51,58519.56,57546.53,57563.23,0
12/5/2012 16:56:00,57596.93,58126.86,57231.43,57678.62,0
12/6/2012 16:56:00,57678.66,57860.15,57128.67,57656.42,0
12/7/2012 16:56:00,57656.42,58594.03,57635.6,58487.32,0
12/10/2012 16:56:00,58467.91,59248.23,58090.95,59248.23,0
12/11/2012 16:56:00,59290.87,59746.87,58950.76,59623.34,0
12/12/2012 16:56:00,59600.11,59858.53,59290.68,59474.18,0
12/13/2012 16:56:00,59458.6,59968.66,59153.76,59316.75,0
12/14/2012 16:56:00,59325.45,59824.35,59272.85,59604.92,0
12/17/2012 16:56:00,59604.41,59914.09,59322.71,59566.52,0
12/18/2012 16:56:00,59568.29,60538.73,59565.27,60460.73,0
12/19/2012 16:56:00,60466.24,61212.33,60395.57,60998.34,0
12/20/2012 16:56:00,61020.07,61276.12,60621.68,61276.12,0
12/21/2012 16:56:00,61220.72,61220.72,60221.04,61007.03,0
12/26/2012 16:56:00,60999.42,61322.17,60860.95,60959.79,0
12/27/2012 16:56:00,60982.02,61191.26,60232.51,60415.95,0
12/28/2012 16:56:00,60418.01,61066.34,60418.01,60952.08,0
1/2/2013 16:56:00,60990.34,62886.96,60990.34,62550.1,0
1/3/2013 16:56:00,62526.29,63472.55,62341.48,63312.46,0
1/4/2013 16:56:00,63314.22,63314.22,62414.98,62523.06,0
1/7/2013 16:56:00,62523.06,62698.87,61639.34,61932.54,0
1/8/2013 16:56:00,61950.01,62264.99,61080.92,61127.84,0
1/9/2013 16:56:00,61137.62,61811.77,61102.69,61578.58,0
1/10/2013 16:56:00,61577.73,61947.2,61156.05,61678.31,0
1/11/2013 16:56:00,61661.87,61682.83,61198,61497.43,0
1/14/2013 16:56:00,61541.07,62284.76,61541.07,62080.79,0
1/15/2013 16:56:00,61541.07,62284.76,61541.07,61727.61,0
1/16/2013 16:56:00,61725.63,61787.35,61241.06,61787.35,0
1/17/2013 16:56:00,61806.18,62309.42,61683.11,62194.06,0
1/18/2013 16:56:00,62269.68,62395.2,61822.46,61956.14,0
1/21/2013 16:56:00,61963.78,62051.78,61804.24,61899.71,0
1/22/2013 16:56:00,61904.64,61995.23,61534.06,61692.29,0
1/23/2013 16:56:00,61904.64,61995.23,61534.06,61966.26,0
1/24/2013 16:56:00,61965.76,62249.42,60838.29,61169.83,0
1/28/2013 16:56:00,61188.86,61312.86,59921.35,60027.07,0
1/29/2013 16:56:00,60027,60427.64,59757.7,60406.33,0
1/30/2013 16:56:00,60401.31,60401.31,59305.44,59336.7,0
1/31/2013 16:56:00,59342.06,59771.23,59114.02,59761.49,0
2/1/2013 16:56:00,59764.49,60496.05,59742.4,60351.16,0
2/4/2013 16:56:00,60350.37,60350.37,59256.01,59575.66,0
2/5/2013 16:56:00,59623.47,59974.37,59132.34,59444.97,0
2/6/2013 16:56:00,59441.63,59582.09,58587.81,58951.07,0
2/7/2013 16:56:00,58952.52,59435.43,58115.51,58372.46,0
2/8/2013 16:56:00,58374.1,58638.39,58024.56,58497.83,0
2/13/2013 16:56:00,58492.12,58754.45,58251.89,58405.74,0
2/14/2013 16:56:00,58405.74,58405.74,57750.7,58077.31,0
2/15/2013 16:56:00,58075.64,58352.45,57801.67,57903.3,0
2/18/2013 16:56:00,57905.69,57929.12,57420.3,57613.9,0
2/19/2013 16:56:00,57626.05,58060.89,57233.95,57314.4,0
2/20/2013 16:56:00,57311.57,57568.89,56034.29,56177.6,0
2/21/2013 16:56:00,56152.66,56227.24,55430.26,56154.68,0
2/22/2013 16:56:00,56697.06,56697.06,56697.06,56697.06,0
2/25/2013 16:56:00,56697.06,57157.14,56418.75,56617.56,0
2/26/2013 16:56:00,56612.95,57007.27,56047.16,56948.87,0
2/27/2013 16:56:00,56948.35,57402.28,56684.5,57273.88,0
2/28/2013 16:56:00,57269.27,57798.48,56925.18,57424.29,0
3/1/2013 16:56:00,57327.32,57327.32,56525.66,56883.99,0
3/4/2013 16:56:00,56877.8,56877.8,56067.07,56499.17,0
3/5/2013 16:56:00,56510.23,57226.86,55950.73,55950.73,0
3/6/2013 16:56:00,55962.17,58149.84,55962.17,57940.14,0
3/7/2013 16:56:00,58016.66,59472.49,58006.63,58846.81,0
3/8/2013 16:56:00,58841.63,59031.27,58128.87,58432.75,0
3/11/2013 16:56:00,58446.82,58546.69,57800.36,58544.79,0
3/12/2013 16:56:00,58542.43,58709.47,58112.59,58208.61,0
3/13/2013 16:56:00,58220.16,58410.67,57285.74,57385.9,0
3/14/2013 16:56:00,57434.9,57850.2,56722.47,57281.02,0
3/15/2013 16:56:00,57298.1,57532.36,56805.27,56869.28,0
3/18/2013 16:56:00,56836.63,57151.85,56139.18,56972.96,0
3/19/2013 16:56:00,56836.63,57151.85,56099.9,56361.24,0
3/20/2013 16:56:00,56360.72,56396.16,55831.35,56030.03,0
3/21/2013 16:56:00,56016.79,56043.7,55382.45,55576.67,0
3/22/2013 16:56:00,55565.98,55893.25,55097.97,55243.4,0
3/25/2013 16:56:00,55243.4,55450.26,54647.97,54873.12,0
3/26/2013 16:56:00,54913.5,55763.34,54891.79,55671.39,0
3/27/2013 16:56:00,55676.78,56177.85,55129.57,56034.29,0
3/28/2013 16:56:00,56035.45,56373.7,55873.53,56352.09,0
4/1/2013 16:56:00,56338.77,56339.51,55896.6,55902.18,0
4/2/2013 16:56:00,56338.77,56339.51,54809.26,54889.1,0
4/3/2013 16:56:00,54888.22,55573.8,54739.72,55562.74,0
4/4/2013 16:56:00,55562.74,55579.41,54432.05,54648.15,0
4/5/2013 16:56:00,54630.99,55226.74,53794.47,55050.6,0
4/8/2013 16:56:00,55048.75,55136.34,54333.3,55092.31,0
4/9/2013 16:56:00,55100.83,56304.6,55100.83,55912.04,0
4/10/2013 16:56:00,55913.41,56975.82,55913.41,56186.56,0
4/11/2013 16:56:00,56189.83,56283.65,55173.52,55400.91,0
4/12/2013 16:56:00,55341.57,55530.62,54458.1,54962.65,0
4/15/2013 16:56:00,54951.9,54951.9,52949.93,52949.93,0
4/16/2013 16:56:00,53077.35,54095.06,53077.35,53990.83,0
4/17/2013 16:56:00,53984.01,53984.01,52540.44,52881.96,0
4/18/2013 16:56:00,52889.48,53473.82,52391.52,53165.91,0
4/19/2013 16:56:00,53209.2,54017.87,53209.2,53928.92,0
4/22/2013 16:56:00,53930.05,54297.97,53419.9,54297.73,0
4/23/2013 16:56:00,54272.06,55282,54164.91,54884.75,0
4/24/2013 16:56:00,54875.06,55546.48,54722.56,54984.23,0
4/25/2013 16:56:00,54989.18,55543.92,54792,54963.32,0
4/26/2013 16:56:00,54963.32,55033.92,54146.57,54252.04,0
4/29/2013 16:56:00,54252.04,55335.83,54252.04,54887.25,0
4/30/2013 16:56:00,54888.27,55910.37,54584.95,55910.37,0
5/2/2013 16:56:00,55918.73,55918.73,55103.93,55321.93,0
5/3/2013 16:56:00,55332.13,56366.29,55332.13,55488.08,0
5/6/2013 16:56:00,55481.3,55541.73,54651.57,55429.88,0
5/7/2013 16:56:00,55428.98,56450.43,55206.72,56274.66,0
5/8/2013 16:56:00,56275.51,56813.65,55804.8,55804.8,0
5/9/2013 16:56:00,55804.8,56071.93,54905.26,55447.56,0
5/10/2013 16:56:00,55428.87,55428.87,54831.69,55107.8,0
5/13/2013 16:56:00,55080.11,55080.11,54388.81,54447.77,0
5/14/2013 16:56:00,54442.45,55029.81,54326.92,54666.82,0
5/15/2013 16:56:00,54665.92,55215.64,54487.57,54936.41,0
5/16/2013 16:56:00,54943.26,55538.62,54592.32,54772.62,0
5/17/2013 16:56:00,54779.57,55489.38,54779.57,55164.27,0
5/20/2013 16:56:00,54779.57,55704.57,54630.26,55700.77,0
5/21/2013 16:56:00,55698.55,56265.32,55378.89,56265.32,0
5/22/2013 16:56:00,56271.53,57098.62,56036.99,56429.27,0
5/23/2013 16:56:00,56396.94,56396.94,55379.26,56349.91,0
5/24/2013 16:56:00,56349.91,56506.04,55901.06,56406.21,0
5/27/2013 16:56:00,56442.15,56562.35,56352.61,56395.94,0
5/28/2013 16:56:00,56399.27,56978.67,56008.52,56036.26,0
5/29/2013 16:56:00,56021.86,56021.86,54634.69,54634.69,0
5/31/2013 16:56:00,54585.52,54775.79,52942.22,53506.08,0
6/3/2013 16:56:00,53512.25,53993.32,53143.42,53944.36,0
6/4/2013 16:56:00,53980.84,54289.07,53497.96,54017.9,0
6/5/2013 16:56:00,54004.14,54206.54,52773.96,52798.63,0
6/6/2013 16:56:00,52816.51,52937.07,52244.1,52884.83,0
6/7/2013 16:56:00,52832.12,52832.12,51427.73,51618.63,0
6/10/2013 16:56:00,51617.19,51835.51,51159.85,51316.65,0
6/11/2013 16:56:00,51292.64,51292.64,49708.5,49769.93,0
6/12/2013 16:56:00,49855.22,50380.13,48746.14,49180.58,0
6/13/2013 16:56:00,49178.71,50444.11,49010.93,50414.89,0
6/14/2013 16:56:00,50463.35,50655.93,49329.71,49332.34,0
6/17/2013 16:56:00,49336.66,50123.3,49074.42,49088.65,0
6/18/2013 16:56:00,48939.83,49550.32,48414.03,49464.94,0
6/19/2013 16:56:00,49456.96,49698.2,47838.39,47893.06,0
6/20/2013 16:56:00,47880.58,48214.43,45929.82,48214.43,0
6/21/2013 16:56:00,48209.44,48209.44,46917.82,47056.04,0
6/24/2013 16:56:00,47013.33,47013.33,45405.94,45965.05,0
6/25/2013 16:56:00,45971.27,47119.15,45971.27,46893.04,0
6/26/2013 16:56:00,46905.42,47725.03,46905.42,47171.98,0
6/27/2013 16:56:00,47134.88,48053.15,47134.88,47609.46,0
6/28/2013 16:56:00,47579.15,47638.6,47058.94,47457.13,0
7/1/2013 16:56:00,47579.15,47674.01,46675.95,47229.59,0
7/2/2013 16:56:00,47221.61,47221.61,44818.64,45228.95,0
7/3/2013 16:56:00,45227.18,45826.8,44552,45044.03,0
7/4/2013 16:56:00,45049.82,46097.03,45049.82,45763.16,0
7/5/2013 16:56:00,45732.21,45732.21,44107.06,45210.49,0
7/8/2013 16:56:00,45178.7,45740.37,44838.92,45075.5,0
7/10/2013 16:56:00,45178.7,45955.32,44838.92,45483.43,0
7/11/2013 16:56:00,45628.12,46719.05,45628.12,46626.26,0
7/12/2013 16:56:00,46624.21,46624.21,45528.67,45533.24,0
7/15/2013 16:56:00,45533.24,46839.9,45533.24,46738.9,0
7/16/2013 16:56:00,46765.51,47329.7,46416.78,46869.29,0
7/17/2013 16:56:00,46869.29,47710.1,46869.29,47407.31,0
7/18/2013 16:56:00,47404.86,48056.89,47092.82,47656.92,0
7/19/2013 16:56:00,47650.26,47650.26,47163,47400.23,0
7/22/2013 16:56:00,47449.96,48879.39,47449.96,48574.09,0
7/23/2013 16:56:00,48641.52,49379.07,48641.52,48819.52,0
7/24/2013 16:56:00,48763.27,48887.73,47998.92,48374.23,0
7/25/2013 16:56:00,48368.3,49122.81,48006.85,49066.75,0
7/26/2013 16:56:00,49068.08,49422.1,48632.72,49422.05,0
7/29/2013 16:56:00,49382.52,49461.16,48975.24,49212.33,0
7/30/2013 16:56:00,49220.23,49669.15,48560.28,48561.78,0
7/31/2013 16:56:00,48558.25,48823.7,48139.64,48234.49,0
8/1/2013 16:56:00,48285.88,49281.33,48285.88,49140.78,0
8/2/2013 16:56:00,49123.24,49549.87,48448.3,48474.04,0
8/5/2013 16:56:00,48479.07,48707.32,48263.85,48436.44,0
8/6/2013 16:56:00,48426.07,48522.48,47224.79,47421.85,0
8/7/2013 16:56:00,47412.99,47665.37,47164.25,47446.71,0
8/8/2013 16:56:00,47452.88,49230.41,47452.88,48928.82,0
8/9/2013 16:56:00,48948.82,50000.5,48835.74,49874.9,0
8/12/2013 16:56:00,49911.48,51380.23,49911.48,50299.49,0
8/13/2013 16:56:00,50307.38,50733.89,50040.34,50600.55,0
8/14/2013 16:56:00,50593.66,51364.06,50414.08,50895.92,0
8/15/2013 16:56:00,50880.05,51452.85,50049.53,50908.34,0
8/16/2013 16:56:00,50906.33,51554.77,50800.13,51538.78,0
8/19/2013 16:56:00,51508.35,52089.26,51115.35,51574.09,0
8/20/2013 16:56:00,51561.17,51561.17,50498.82,50507.02,0
8/21/2013 16:56:00,50500.85,51170.94,50055.36,50405.2,0
8/22/2013 16:56:00,50408.11,51458.19,50408.11,51397.66,0
8/23/2013 16:56:00,51411.13,52197.06,51166.27,52197.06,0
8/26/2013 16:56:00,52199.97,52398.44,51429.48,51429.48,0
8/27/2013 16:56:00,51400.78,51400.78,50017.93,50091.55,0
8/28/2013 16:56:00,50087.18,50591.03,49530.29,49866.92,0
8/29/2013 16:56:00,49868.03,50557.9,49845,49921.88,0
8/30/2013 16:56:00,49868.03,50557.9,49648.91,50008.38,0
9/2/2013 16:56:00,50105.23,51976.44,50105.23,51835.15,0
9/3/2013 16:56:00,51834.82,52289.16,51422.03,51625.5,0
9/4/2013 16:56:00,51613.82,51829.52,51107.58,51716.16,0
9/5/2013 16:56:00,51713.32,52498.24,51255.52,52351.86,0
9/6/2013 16:56:00,52353.88,54124.87,52353.88,53749.42,0
9/9/2013 16:56:00,53751.6,54531.11,53257.16,54251.85,0
9/10/2013 16:56:00,54249.54,54739.92,53769.25,53979.03,0
9/11/2013 16:56:00,53959.81,54303.81,53307.4,53570.46,0
9/12/2013 16:56:00,53570.46,53838.99,52945.21,53307.09,0
9/13/2013 16:56:00,53311.88,53858.68,52917.36,53797.51,0
9/16/2013 16:56:00,53827.69,54462.78,53559.49,53821.63,0
9/17/2013 16:56:00,53826.23,54271.25,53576.06,54271.25,0
9/18/2013 16:56:00,54272.5,55827.16,53981.55,55702.9,0
9/19/2013 16:56:00,55712.46,55900.01,54965.85,55095.69,0
9/20/2013 16:56:00,55095.27,55242.53,54018.51,54110.03,0
9/23/2013 16:56:00,55095.27,55242.53,54018.51,54602.38,0
9/24/2013 16:56:00,55095.27,55242.53,54018.51,54431.05,0
9/25/2013 16:56:00,54413.35,54611.87,53967.94,54261.11,0
9/26/2013 16:56:00,54262.84,54344.01,53428.74,53782.97,0
9/27/2013 16:56:00,53780.99,54131.01,53611.24,53738.92,0
9/30/2013 16:56:00,53780.99,54131.01,52290.93,52338.19,0
10/1/2013 16:56:00,52335.58,53179.46,52093.15,53179.46,0
10/2/2013 16:56:00,53173.51,53473.88,52870.8,53100.18,0
10/3/2013 16:56:00,53130.92,53429.11,52296.25,52489.86,0
10/4/2013 16:56:00,52485.47,52871.88,52113.32,52848.97,0
10/7/2013 16:56:00,52841.2,52912.03,52273.9,52417.1,0
10/8/2013 16:56:00,52413.74,52555.87,51870.33,52312.44,0
10/9/2013 16:56:00,52316.56,52835.62,51955.38,52547.71,0
10/10/2013 16:56:00,52555.96,53132.78,52511.74,52996.64,0
10/11/2013 16:56:00,53001.24,53301.17,52738.72,53149.62,0
10/14/2013 16:56:00,53149.62,54196.88,52833.13,54170.6,0
10/15/2013 16:56:00,54168.89,55190.11,54053.24,54980.64,0
10/16/2013 16:56:00,54994.47,56747.03,54901.83,55973.03,0
10/17/2013 16:56:00,55962.53,56167.76,55145.98,55358.13,0
10/18/2013 16:56:00,55364.41,56052.46,55003.77,55378.46,0
10/21/2013 16:56:00,55380.45,56109.15,55256.84,56077.43,0
10/22/2013 16:56:00,56074.18,56720.21,55897.8,56460.38,0
10/23/2013 16:56:00,56458.88,56458.88,55379.85,55440.03,0
10/24/2013 16:56:00,55440.03,55864.1,54442.62,54877.15,0
10/25/2013 16:56:00,54865.33,54910.86,54141.4,54154.15,0
10/28/2013 16:56:00,54154.15,55073.37,54070.48,55073.37,360617504
10/29/2013 16:56:00,55075.8,55266.83,54223.63,54538.8,0
10/30/2013 16:56:00,54577.77,54764.15,53917.28,54172.82,0
10/31/2013 16:56:00,54166.82,54466.49,53602.45,54256.2,0
11/1/2013 16:56:00,54259.85,54387.33,53752.67,54013.24,0
11/4/2013 16:56:00,54014.21,54531.03,54008.39,54436.92,0
11/5/2013 16:56:00,54435.62,54538.63,53730.82,53831.85,0
11/6/2013 16:56:00,53839.76,53856.75,53073.47,53384.6,0
11/7/2013 16:56:00,53390.36,53890.99,52558.39,52740.79,0
11/8/2013 16:56:00,52738.9,52867.92,51735.25,52248.86,0
11/11/2013 16:56:00,52246.97,52645.52,52072.18,52623.87,0
11/12/2013 16:56:00,52626.28,52811.4,51635.66,51804.33,0
11/13/2013 16:56:00,51799.73,52271.39,51290.28,52230.29,0
11/14/2013 16:56:00,52232.73,53566.32,52232.73,53451.6,0
11/18/2013 16:56:00,53451.6,54317.16,53451.6,54307.04,0
11/19/2013 16:56:00,54247.61,54247.61,52831.06,53032.91,0
11/21/2013 16:56:00,52688.02,52688.02,52688.02,52688.02,0
11/22/2013 16:56:00,52688.02,53221.4,52095.78,52800.74,0
11/25/2013 16:56:00,52806.68,52995.1,52115.83,52263.51,0
11/26/2013 16:56:00,52177.28,52410.49,51433.29,51446.91,0
11/27/2013 16:56:00,51447.68,52112.99,51447.68,51861.21,0
11/28/2013 16:56:00,51861.21,52458.01,51696.89,51846.83,0
11/29/2013 16:56:00,51864.2,52482.49,51864.2,52482.49,0
12/2/2013 16:56:00,52479.11,52479.11,51244.87,51244.87,0
12/3/2013 16:56:00,51153.54,51257.25,50223.54,50348.89,0
12/4/2013 16:56:00,50418.72,50744.43,50113.76,50215.79,0
12/5/2013 16:56:00,50418.72,51123.76,50113.76,50787.63,0
12/6/2013 16:56:00,50787.63,51364.94,50609.96,50944.27,0
12/9/2013 16:56:00,50942.39,51298.21,50832.11,51165.38,0
12/10/2013 16:56:00,51166.59,51334.25,50955.66,50993.02,0
12/11/2013 16:56:00,50990.62,51038.59,50067.99,50067.99,0
12/12/2013 16:56:00,50076.84,50331.27,49842.31,50121.61,0
12/13/2013 16:56:00,50133.03,50518.64,50006.11,50051.18,0
12/16/2013 16:56:00,50049.94,50611.49,50049.94,50279.61,0
12/17/2013 16:56:00,50279,50563.21,50049.08,50090.35,0
12/18/2013 16:56:00,50110.39,50869.31,50110.39,50563.43,0
12/19/2013 16:56:00,50592.15,51633.43,50592.15,51633.43,0
12/20/2013 16:56:00,51620.03,51640.98,51024.65,51185.74,0
12/23/2013 16:56:00,51232.19,51604.98,51232.19,51356.1,0
